Student_ID,Department,Exam_Date,Exam_Duration,Login_Time,Logout_Time,Tab_Switch_Count,Mobile_Detected,Multiple_Face_Detected,Noise_Level,Eye_Movement_Score,Head_Movement_Score,Copy_Paste_Attempts,Browser_Minimized_Count,Suspicious_Key_Presses,Internet_Disconnection_Count,Answer_Similarity_Score,IP_Address_Changes,Webcam_Disabled_Count,Mic_Disabled_Count,Typing_Speed,Exam_Submission_Time,Malpractice_Label
STU00175,CIVIL,2026-01-08,120,14:04:00,15:34:00,0,0,0,15.95,34.03,15.98,0,1,2,1,10.97,0,0,0,57.76,15:32:00,0
STU00176,CIVIL,2026-01-29,60,09:02:00,09:36:00,2,0,0,31.6,29.22,29.9,0,2,1,2,64.57,0,1,1,76.91,09:35:00,1
STU00177,AIML,2026-03-06,120,14:02:00,15:01:00,0,1,0,25.02,28.9,19.86,0,1,1,1,30.5,0,0,0,46.15,14:59:00,0
STU00178,EEE,2026-01-10,90,09:01:00,10:22:00,0,0,0,24.73,24.86,23.13,0,0,0,0,41.99,0,0,0,39.65,10:19:00,0
STU00179,AIML,2026-01-12,90,14:07:00,15:02:00,3,0,0,31.04,31.22,25.38,0,1,3,1,46.6,0,1,1,68.06,15:00:00,1
STU00180,MECH,2026-03-27,120,10:03:00,11:05:00,6,1,1,64.69,56.35,62.09,2,4,5,4,79.09,1,0,2,34.27,11:05:00,1
STU00181,EEE,2026-03-01,90,14:09:00,15:15:00,2,0,0,33.76,27.48,40.96,1,0,5,2,43.93,1,1,1,75.56,15:12:00,1
STU00182,EEE,2026-01-27,120,09:02:00,10:09:00,7,1,0,90.76,76.26,86.18,4,9,21,7,80.76,2,1,5,50.09,10:09:00,1
STU00183,DS,2026-03-06,120,10:08:00,11:11:00,7,0,1,53.75,63.77,50.28,3,5,5,2,76.27,0,2,1,43.74,11:09:00,1
STU00184,AIML,2026-02-27,60,10:03:00,11:00:00,0,0,0,20.6,10.24,5.03,0,1,1,1,40.62,0,0,0,61.49,10:57:00,0
STU00185,DS,2026-02-17,60,14:03:00,15:02:00,1,0,0,22.8,52.92,44.03,0,2,2,2,60.53,1,1,0,34.37,15:00:00,1
STU00186,AIML,2026-02-14,60,09:03:00,09:48:00,1,0,1,20.19,33.78,54.89,0,1,5,1,64.96,1,1,0,55.07,09:45:00,1
STU00187,CSE,2026-01-01,120,10:04:00,11:21:00,3,0,0,38.87,56.26,45.71,0,0,5,1,42.62,1,1,0,28.54,11:19:00,1
STU00188,IT,2026-01-28,60,09:00:00,10:02:00,1,0,0,5.57,24.32,22.53,0,0,1,1,14.51,0,0,0,64.75,09:59:00,0
STU00189,CSE,2026-01-02,90,09:04:00,10:02:00,6,1,1,40.15,70.39,74.55,2,4,4,4,67.53,2,0,0,109.53,09:59:00,1
STU00190,EEE,2026-01-23,60,10:01:00,10:42:00,1,1,1,6.92,5.15,27.61,0,0,2,0,43.03,0,0,0,37.21,10:42:00,0
STU00191,CSE,2026-03-06,120,09:00:00,10:00:00,1,0,0,22.83,25.68,27.37,0,0,1,0,16.3,0,0,0,28.49,09:57:00,0
STU00192,IT,2026-02-02,60,14:04:00,14:49:00,1,0,0,7.07,6.82,10.32,0,0,2,0,30.9,0,0,0,67.11,14:48:00,0
STU00193,MECH,2026-02-14,60,14:09:00,14:50:00,1,1,0,33.49,48.18,51.66,0,1,4,0,51.79,1,1,0,64.7,14:50:00,1
STU00194,DS,2026-02-05,60,09:10:00,10:13:00,3,0,0,25.47,34.14,35.26,0,0,3,0,57.01,0,1,0,16.54,10:10:00,0
STU00195,ECE,2026-04-01,60,10:10:00,10:50:00,0,1,1,21.16,22.7,7.22,0,1,1,0,44.09,0,0,0,29.45,10:47:00,1
STU00196,AIML,2026-03-24,120,10:03:00,11:16:00,0,1,0,7.68,8.32,9.12,0,1,1,0,24.34,0,0,0,39.47,11:15:00,0
STU00197,CSE,2026-02-25,90,09:00:00,09:33:00,3,0,1,35.26,55.71,46.82,0,1,1,2,36.84,0,1,1,56.7,09:32:00,1
STU00198,EEE,2026-03-11,90,10:07:00,10:42:00,18,1,0,82.16,87.46,82.94,9,8,10,8,87.66,1,4,4,25.08,10:42:00,1
STU00199,MECH,2026-02-04,120,10:00:00,11:04:00,0,0,0,9.65,14.77,25.16,0,1,2,0,29.66,0,0,0,55.18,11:02:00,0
STU00200,EEE,2026-01-22,120,10:05:00,10:57:00,1,0,1,11.9,13.68,17.25,0,1,1,1,41.75,0,0,0,49.51,10:56:00,0
STU00201,DS,2026-03-25,60,10:07:00,11:00:00,0,0,0,27.94,14.62,15.87,0,0,2,1,22.13,0,0,0,60.88,10:59:00,0
STU00202,CIVIL,2026-02-27,60,09:04:00,09:45:00,3,1,1,49.54,65.51,63.69,3,2,10,3,72.97,0,1,2,62.15,09:43:00,1
STU00203,AIML,2026-03-12,90,10:05:00,10:54:00,1,1,1,29.18,40.95,48.0,1,1,5,1,43.68,1,1,0,32.79,10:54:00,1
STU00204,MECH,2026-03-10,60,10:03:00,10:48:00,1,0,0,7.1,15.52,7.95,0,0,1,0,7.47,0,0,0,45.5,10:45:00,0
STU00205,CSE,2026-03-29,90,14:10:00,15:23:00,1,0,0,20.34,27.54,16.1,0,1,2,0,11.57,0,0,0,40.9,15:20:00,0
STU00206,CSE,2026-01-24,90,09:01:00,09:59:00,1,1,0,24.5,7.56,15.51,0,0,2,0,28.66,0,0,0,61.93,09:56:00,0
STU00207,CSE,2026-03-07,120,09:05:00,11:01:00,1,0,1,10.55,15.19,15.28,0,0,2,1,5.43,0,0,0,31.76,11:00:00,0
STU00208,AIML,2026-01-02,60,10:03:00,10:43:00,1,0,0,7.02,10.9,18.36,0,1,1,1,6.01,0,0,0,54.43,10:41:00,0
STU00209,AIML,2026-03-21,60,10:02:00,10:41:00,0,0,0,9.03,23.19,17.18,0,0,0,0,22.23,0,0,0,52.94,10:39:00,0
STU00210,ECE,2026-03-12,60,14:02:00,14:36:00,0,0,0,29.78,16.54,16.72,0,1,2,0,34.83,0,0,0,54.78,14:35:00,0
STU00211,MECH,2026-03-15,90,09:07:00,09:49:00,3,0,0,21.29,56.74,28.7,0,1,5,1,51.05,0,1,1,33.53,09:49:00,1
STU00212,CIVIL,2026-01-26,120,10:10:00,11:46:00,0,1,0,27.8,34.58,26.56,0,1,2,0,33.35,0,0,0,48.38,11:46:00,0
STU00213,DS,2026-02-16,120,09:00:00,10:02:00,1,1,0,27.45,28.39,26.15,0,1,1,2,40.39,1,0,0,19.01,09:59:00,1
STU00214,DS,2026-02-11,90,14:01:00,14:51:00,1,0,1,16.49,18.53,15.99,0,1,1,0,6.61,0,0,0,50.12,14:50:00,0
STU00215,IT,2026-01-12,90,14:00:00,14:48:00,0,0,1,11.78,20.38,9.76,0,0,2,0,30.73,0,0,0,28.35,14:48:00,0
STU00216,CSE,2026-03-04,60,10:02:00,10:52:00,1,1,0,19.88,32.15,16.08,0,1,2,1,10.56,0,0,0,59.01,10:50:00,0
STU00217,CIVIL,2026-02-13,90,14:04:00,14:37:00,1,0,1,32.19,32.69,32.65,0,1,5,1,51.63,0,1,0,72.43,14:35:00,1
STU00218,CSE,2026-01-14,90,14:07:00,15:18:00,9,1,0,83.97,82.67,80.54,10,11,23,2,86.56,5,4,2,63.36,15:15:00,1
STU00219,DS,2026-04-01,120,09:10:00,10:05:00,1,1,0,33.69,49.57,53.77,0,0,2,0,41.61,1,0,1,59.07,10:02:00,1
STU00220,AIML,2026-01-16,90,09:02:00,09:42:00,1,0,1,43.42,40.35,36.81,1,2,2,2,48.03,0,0,1,80.28,09:42:00,1
STU00221,ECE,2026-02-16,120,10:00:00,10:34:00,2,0,0,35.67,44.35,44.12,0,1,1,0,50.06,0,1,1,68.38,10:33:00,1
STU00222,CIVIL,2026-01-13,60,09:02:00,09:52:00,6,0,1,69.25,77.77,53.25,2,3,9,4,67.88,0,1,2,26.39,09:49:00,1
STU00223,MECH,2026-01-25,120,14:07:00,15:58:00,0,1,1,17.0,20.44,16.12,0,0,0,0,16.17,0,0,0,43.79,15:58:00,0
STU00224,MECH,2026-01-07,120,09:04:00,11:00:00,2,0,0,47.59,29.5,37.44,1,0,3,0,61.6,0,0,1,71.58,10:59:00,0
STU00225,DS,2026-03-14,120,10:08:00,10:56:00,1,1,0,27.05,55.33,45.72,1,2,4,2,61.31,0,1,1,74.4,10:55:00,1
STU00226,CIVIL,2026-03-03,120,10:04:00,10:35:00,1,0,0,8.1,27.21,26.76,0,1,1,0,39.56,0,0,0,32.35,10:34:00,0
STU00227,IT,2026-01-08,60,09:05:00,09:39:00,0,0,0,17.33,31.49,15.35,0,0,0,0,21.62,0,0,0,39.38,09:38:00,0
STU00228,ECE,2026-03-16,90,10:05:00,10:37:00,7,1,0,66.88,60.83,66.28,1,5,9,1,72.12,0,1,1,98.53,10:37:00,1
STU00229,MECH,2026-01-21,60,10:08:00,10:57:00,2,0,0,27.58,33.92,54.57,0,1,2,2,37.39,1,1,0,24.17,10:57:00,1
STU00230,CIVIL,2026-02-13,90,09:08:00,10:32:00,0,0,0,28.56,6.1,28.4,0,1,2,1,21.07,0,0,0,41.07,10:32:00,0
STU00231,AIML,2026-02-26,90,09:02:00,10:10:00,0,0,0,13.69,30.12,14.03,0,0,0,0,28.38,0,0,0,27.26,10:10:00,0
STU00232,MECH,2026-01-27,60,10:08:00,10:44:00,1,1,0,17.68,14.73,23.74,0,0,0,1,22.29,0,0,0,44.32,10:41:00,0
STU00233,CIVIL,2026-02-14,120,09:02:00,10:46:00,2,0,0,37.86,50.77,34.19,1,1,2,0,56.68,0,0,1,46.5,10:45:00,1
STU00234,ECE,2026-01-12,120,10:00:00,11:26:00,0,0,0,12.65,22.46,31.38,0,0,1,0,26.79,0,0,0,61.51,11:26:00,0
STU00235,AIML,2026-03-07,90,14:05:00,15:15:00,5,0,1,61.35,60.48,57.29,1,3,8,1,74.05,0,2,1,67.21,15:15:00,1
STU00236,ECE,2026-01-23,90,14:06:00,15:23:00,5,0,0,57.35,56.82,71.72,4,5,7,4,70.8,1,1,1,70.77,15:21:00,1
STU00237,AIML,2026-02-10,120,14:06:00,14:51:00,0,0,0,15.31,33.39,11.41,0,0,2,0,10.22,0,0,0,58.6,14:51:00,0
STU00238,ECE,2026-02-15,120,14:01:00,15:08:00,0,0,0,19.32,32.17,17.62,0,1,0,0,36.44,0,0,0,56.17,15:05:00,0
STU00239,CSE,2026-03-18,120,14:04:00,15:23:00,0,1,1,23.06,13.89,13.2,0,1,0,1,33.47,0,0,0,67.47,15:23:00,0
STU00240,ECE,2026-03-05,120,10:07:00,11:12:00,0,0,0,26.78,12.61,15.98,0,0,2,0,40.08,0,0,0,33.74,11:12:00,0
STU00241,MECH,2026-03-11,60,14:05:00,14:50:00,1,0,0,35.3,25.35,33.32,1,2,2,2,40.08,0,0,0,32.34,14:49:00,0
STU00242,CIVIL,2026-02-25,120,10:08:00,11:32:00,0,0,0,24.79,8.23,23.33,0,1,1,1,12.4,0,0,0,25.84,11:30:00,0
STU00243,AIML,2026-01-15,90,09:08:00,10:24:00,18,1,1,96.85,81.94,77.63,7,12,20,7,98.97,4,3,2,46.44,10:21:00,1
STU00244,AIML,2026-02-19,60,14:03:00,14:38:00,0,0,1,19.89,23.02,33.14,0,1,1,1,31.23,0,0,0,55.57,14:38:00,0
STU00245,DS,2026-03-16,120,14:00:00,15:11:00,1,1,0,19.63,24.19,14.35,0,1,0,1,9.88,0,0,0,44.01,15:09:00,0
STU00246,AIML,2026-01-30,120,09:02:00,10:26:00,6,1,0,41.2,65.31,75.23,3,4,9,2,65.77,2,2,2,79.98,10:26:00,1
STU00247,ECE,2026-03-17,90,14:03:00,15:33:00,3,0,1,25.3,37.91,43.41,0,2,1,0,61.16,1,1,0,19.03,15:31:00,1
STU00248,CIVIL,2026-01-10,90,14:10:00,15:07:00,7,1,1,68.76,55.06,58.06,4,2,7,1,75.44,0,1,0,47.08,15:05:00,1
STU00249,ECE,2026-03-05,60,14:02:00,14:59:00,0,0,1,26.12,9.48,28.72,0,0,2,0,34.77,0,0,0,45.73,14:57:00,0
STU00250,MECH,2026-03-22,90,09:09:00,10:06:00,1,0,1,22.36,5.24,28.31,0,1,2,0,44.33,0,0,0,40.86,10:06:00,0
STU00251,IT,2026-03-19,90,09:09:00,10:01:00,3,0,0,46.63,36.48,52.27,1,0,1,0,42.72,1,1,0,72.34,10:00:00,1
STU00252,AIML,2026-02-07,60,09:00:00,09:45:00,2,0,0,32.46,25.1,39.56,1,1,2,0,46.07,0,1,1,47.97,09:44:00,1
STU00253,CSE,2026-01-29,120,09:08:00,09:59:00,1,0,0,13.72,12.52,29.21,0,1,2,1,10.96,0,0,0,47.96,09:57:00,0
STU00254,EEE,2026-01-22,90,14:03:00,15:18:00,3,1,0,29.91,45.73,32.92,0,0,5,2,37.97,1,0,0,28.05,15:17:00,1
STU00255,AIML,2026-03-26,90,10:06:00,11:08:00,3,1,0,35.73,43.83,51.82,0,2,5,1,53.66,0,0,0,52.53,11:06:00,1
STU00256,AIML,2026-03-21,90,10:00:00,11:02:00,15,0,1,91.45,84.02,97.12,4,6,23,5,91.69,3,3,2,71.81,11:01:00,1
STU00257,AIML,2026-02-02,60,14:00:00,14:58:00,3,0,1,35.61,38.81,28.42,1,1,1,0,35.33,0,1,1,28.37,14:56:00,1
STU00258,IT,2026-01-16,90,09:07:00,09:56:00,1,0,0,5.18,29.76,21.63,0,1,2,1,44.32,0,0,0,27.32,09:55:00,0
STU00259,AIML,2026-03-06,120,14:05:00,16:04:00,0,0,0,12.89,7.52,20.43,0,0,1,1,23.27,0,0,0,51.9,16:04:00,0
STU00260,MECH,2026-01-18,60,09:03:00,10:05:00,4,1,1,51.72,51.42,60.76,2,3,8,4,68.35,2,1,1,62.66,10:03:00,1
STU00261,AIML,2026-02-06,120,09:02:00,10:23:00,0,1,0,23.05,24.63,23.1,0,0,1,1,34.78,0,0,0,59.13,10:20:00,0
STU00262,IT,2026-03-10,60,14:03:00,14:42:00,0,1,0,23.36,22.6,30.84,0,0,2,1,16.71,0,0,0,32.45,14:41:00,0
STU00263,AIML,2026-02-13,120,10:01:00,11:20:00,1,0,1,7.88,25.46,24.5,0,1,1,0,16.44,0,0,0,43.97,11:20:00,0
STU00264,IT,2026-03-09,60,09:04:00,09:55:00,2,0,0,26.81,29.33,51.11,0,0,1,1,40.32,1,1,1,15.29,09:54:00,1
STU00265,IT,2026-01-26,90,09:07:00,10:06:00,1,1,0,34.45,33.89,45.11,1,2,2,1,57.72,0,1,1,56.42,10:04:00,1
STU00266,DS,2026-01-31,60,14:06:00,15:01:00,0,0,0,28.05,8.07,25.24,0,1,2,1,24.51,0,0,0,35.23,15:00:00,0
STU00267,AIML,2026-01-20,60,09:06:00,09:45:00,1,0,0,12.86,17.64,34.24,0,0,1,0,7.43,0,0,0,53.47,09:44:00,0
STU00268,CSE,2026-02-16,120,09:09:00,10:34:00,0,0,0,23.61,31.13,22.99,0,1,2,1,39.04,0,0,0,56.7,10:34:00,0
STU00269,MECH,2026-01-30,60,09:00:00,09:40:00,2,0,0,23.57,27.44,40.57,1,1,3,1,56.93,1,0,0,31.81,09:40:00,1
STU00270,EEE,2026-03-06,60,10:02:00,11:01:00,1,1,1,19.18,19.92,21.65,0,1,1,1,34.92,0,0,0,62.29,10:58:00,1
STU00271,CSE,2026-02-10,120,09:10:00,10:30:00,0,0,0,25.28,31.96,13.47,0,1,1,0,8.08,0,0,0,27.41,10:28:00,0
STU00272,MECH,2026-03-19,120,14:05:00,14:43:00,0,0,1,8.24,12.89,35.0,0,1,1,1,11.98,0,0,0,54.35,14:42:00,0
STU00273,DS,2026-02-19,120,10:01:00,11:16:00,1,1,0,27.24,18.58,16.27,0,0,1,0,31.81,0,0,0,44.92,11:15:00,0
STU00274,EEE,2026-03-15,60,09:08:00,10:02:00,0,1,0,27.15,15.35,7.26,0,1,0,0,7.1,0,0,0,43.94,10:01:00,0
STU00275,EEE,2026-01-22,60,09:01:00,10:01:00,7,1,0,57.32,64.51,73.94,1,5,5,2,79.63,1,2,0,78.99,10:01:00,1
STU00276,ECE,2026-03-23,90,14:08:00,15:31:00,5,1,1,65.78,53.67,48.03,1,4,5,1,65.82,0,0,0,25.23,15:31:00,1
STU00277,CIVIL,2026-02-21,60,09:00:00,09:44:00,0,1,0,20.36,32.5,17.51,0,0,1,0,13.5,0,0,0,27.86,09:42:00,0
STU00278,AIML,2026-03-10,90,09:01:00,10:16:00,0,0,0,17.9,16.28,33.45,0,0,1,0,35.65,0,0,0,45.63,10:14:00,0
STU00279,CIVIL,2026-01-16,90,09:04:00,10:35:00,7,1,1,47.04,51.03,77.41,2,3,10,1,80.32,0,1,1,79.44,10:32:00,1
STU00280,EEE,2026-02-23,120,10:04:00,11:09:00,0,0,0,11.95,16.35,30.71,0,1,0,1,14.51,0,0,0,43.71,11:07:00,0
STU00281,MECH,2026-02-10,120,14:07:00,14:51:00,5,1,1,67.91,60.12,67.63,1,5,10,3,76.3,2,2,0,84.13,14:49:00,1
STU00282,ECE,2026-01-09,120,14:01:00,14:49:00,0,1,1,26.97,21.16,28.63,0,0,0,1,38.7,0,0,0,59.4,14:49:00,1
STU00283,CSE,2026-01-07,90,10:09:00,11:32:00,1,0,1,15.28,24.45,34.85,0,1,1,0,36.68,0,0,0,28.25,11:31:00,0
STU00284,CSE,2026-01-12,120,10:08:00,11:19:00,0,1,0,25.3,20.06,22.78,0,1,2,0,32.65,0,0,0,37.36,11:19:00,0
STU00285,AIML,2026-02-06,120,14:02:00,15:29:00,0,1,0,15.02,20.24,34.86,0,1,2,1,30.04,0,0,0,37.46,15:26:00,0
STU00286,MECH,2026-01-04,120,14:01:00,15:36:00,3,0,0,47.39,53.49,34.53,0,1,3,0,44.66,1,0,1,30.9,15:33:00,1
STU00287,EEE,2026-01-28,60,09:10:00,09:59:00,3,0,1,35.69,37.36,35.83,1,0,3,1,46.66,0,1,0,33.53,09:57:00,1
STU00288,MECH,2026-01-22,60,10:03:00,10:43:00,1,0,0,12.88,19.01,33.94,0,1,2,0,17.18,0,0,0,51.84,10:40:00,0
STU00289,EEE,2026-03-15,90,09:05:00,09:45:00,0,0,0,16.25,17.9,21.9,0,1,1,1,5.68,0,0,0,59.67,09:45:00,0
STU00290,IT,2026-01-05,60,09:02:00,09:48:00,0,0,1,27.97,16.89,28.71,0,1,2,0,16.2,0,0,0,63.6,09:48:00,0
STU00291,EEE,2026-02-06,60,10:06:00,10:44:00,0,0,0,26.31,15.62,30.6,0,0,0,1,11.75,0,0,0,61.9,10:43:00,0
STU00292,IT,2026-01-16,90,14:04:00,14:49:00,0,0,0,14.18,8.54,13.4,0,0,1,0,44.54,0,0,0,68.17,14:46:00,0
STU00293,DS,2026-02-06,60,14:08:00,15:11:00,0,1,1,13.74,23.64,8.26,0,1,2,1,14.98,0,0,0,43.74,15:08:00,0
STU00294,IT,2026-02-22,120,10:00:00,11:46:00,1,0,1,34.51,38.68,35.35,0,0,5,1,60.4,1,1,0,58.0,11:44:00,1
STU00295,EEE,2026-03-07,90,09:03:00,10:13:00,1,0,0,15.99,15.46,29.46,0,1,0,1,9.22,0,0,0,33.46,10:11:00,0
STU00296,IT,2026-01-16,90,10:01:00,11:24:00,1,0,0,27.13,12.08,24.58,0,1,0,1,17.92,0,0,0,62.1,11:21:00,0
STU00297,DS,2026-03-30,60,09:02:00,09:45:00,1,0,1,38.24,42.1,54.5,1,1,3,0,36.69,0,1,1,33.38,09:45:00,1
STU00298,ECE,2026-02-06,90,09:09:00,10:38:00,18,1,1,79.48,87.49,84.77,9,9,23,3,86.37,1,3,2,120.85,10:38:00,1
STU00299,EEE,2026-03-30,90,14:10:00,15:11:00,1,0,0,21.42,28.1,27.73,0,0,1,0,25.16,0,0,0,48.29,15:08:00,0
STU00300,AIML,2026-03-28,60,14:02:00,14:54:00,10,1,0,80.77,91.52,79.36,10,12,25,4,85.02,4,4,2,88.9,14:54:00,1
STU00301,MECH,2026-03-06,120,14:09:00,14:53:00,1,0,1,10.24,12.62,19.22,0,1,0,1,6.59,0,0,0,60.89,14:51:00,0
STU00302,ECE,2026-02-10,120,10:07:00,11:01:00,2,0,1,42.85,37.29,26.69,0,0,1,1,54.53,1,0,0,28.37,11:01:00,1
STU00303,DS,2026-01-23,60,10:01:00,10:42:00,0,1,0,12.36,34.5,27.57,0,1,0,0,26.98,0,0,0,47.78,10:41:00,0
STU00304,AIML,2026-01-02,60,14:06:00,14:41:00,1,0,0,15.56,8.8,11.03,0,1,1,1,37.67,0,0,0,50.18,14:41:00,0
STU00305,EEE,2026-03-27,120,14:08:00,15:36:00,1,1,0,8.51,26.71,14.72,0,0,2,0,16.61,0,0,0,30.85,15:36:00,0
STU00306,DS,2026-03-30,90,14:03:00,15:21:00,2,1,0,28.06,31.61,28.98,1,0,2,1,57.18,1,0,1,41.64,15:21:00,1
STU00307,CSE,2026-02-12,60,14:00:00,14:47:00,3,1,0,27.54,31.67,32.88,1,1,5,0,51.62,0,0,0,33.37,14:47:00,1
STU00308,CSE,2026-02-17,90,10:06:00,11:33:00,6,0,1,56.63,73.7,53.91,2,2,7,2,73.52,0,2,1,13.05,11:33:00,1
STU00309,EEE,2026-02-09,60,14:02:00,14:40:00,1,1,0,19.05,23.01,12.18,0,0,0,1,18.23,0,0,0,61.02,14:39:00,0
STU00310,MECH,2026-01-14,60,10:02:00,10:39:00,1,0,1,26.11,17.93,24.7,0,0,0,0,31.81,0,0,0,64.51,10:36:00,0
STU00311,DS,2026-01-27,120,10:08:00,11:27:00,1,0,1,9.0,29.28,5.2,0,0,2,1,37.3,0,0,0,54.03,11:25:00,0
STU00312,DS,2026-03-30,120,14:08:00,15:35:00,1,0,0,12.48,25.08,25.23,0,0,1,0,36.49,0,0,0,29.94,15:32:00,0
STU00313,MECH,2026-01-21,60,09:07:00,09:42:00,1,1,0,30.0,35.82,41.75,0,0,1,0,43.7,0,1,0,37.5,09:39:00,1
STU00314,AIML,2026-01-05,90,14:09:00,15:06:00,14,1,1,88.68,75.44,93.69,3,4,9,5,88.09,5,3,1,48.05,15:06:00,1
STU00315,EEE,2026-02-22,60,10:01:00,10:46:00,1,1,0,5.95,26.8,20.14,0,0,2,1,40.82,0,0,0,38.61,10:44:00,0
STU00316,EEE,2026-01-04,60,10:10:00,10:40:00,1,0,1,17.16,16.13,11.88,0,1,0,1,37.1,0,0,0,65.43,10:40:00,0
STU00317,EEE,2026-02-24,90,14:06:00,15:26:00,1,0,1,25.54,16.58,9.69,0,1,0,1,7.11,0,0,0,57.44,15:26:00,0
STU00318,CIVIL,2026-01-23,90,09:02:00,10:25:00,1,1,0,23.13,21.73,7.78,0,1,1,1,16.6,0,0,0,40.24,10:23:00,0
STU00319,EEE,2026-03-02,120,14:02:00,14:39:00,0,0,0,25.08,27.48,31.4,0,1,1,0,26.38,0,0,0,30.7,14:38:00,0
STU00320,EEE,2026-03-13,120,14:09:00,15:34:00,1,1,1,45.95,47.59,27.66,1,2,5,0,38.29,0,0,1,48.57,15:32:00,1
STU00321,AIML,2026-02-13,90,14:10:00,15:34:00,1,0,0,28.34,57.47,53.86,1,2,2,0,62.06,1,0,0,84.35,15:32:00,1
STU00322,EEE,2026-01-21,120,14:00:00,15:58:00,2,0,0,23.19,50.63,26.38,1,2,2,2,36.63,1,1,1,82.98,15:56:00,1
STU00323,CSE,2026-02-06,60,10:04:00,10:56:00,1,0,0,26.02,26.31,28.04,1,0,1,1,53.78,1,1,1,45.62,10:53:00,1
STU00324,CSE,2026-03-24,90,14:08:00,14:49:00,1,0,0,36.66,26.16,26.12,0,0,3,2,53.26,1,1,1,68.55,14:46:00,1
STU00325,ECE,2026-03-19,120,10:08:00,11:02:00,4,1,1,71.78,71.59,57.77,2,3,6,3,70.44,2,0,1,84.54,11:01:00,1
STU00326,ECE,2026-02-25,120,10:04:00,11:14:00,7,1,0,41.97,58.17,55.79,4,2,10,2,63.1,2,2,0,54.58,11:11:00,1
STU00327,EEE,2026-01-19,90,14:08:00,14:53:00,3,1,1,52.32,78.45,65.96,4,3,4,2,60.23,0,1,1,43.62,14:52:00,1
STU00328,ECE,2026-01-24,90,10:02:00,11:32:00,0,0,0,9.16,20.42,10.99,0,1,0,0,37.84,0,0,0,53.67,11:30:00,0
STU00329,IT,2026-01-16,120,14:06:00,14:51:00,1,1,1,22.14,14.8,16.49,0,0,2,0,29.21,0,0,0,56.46,14:48:00,0
STU00330,ECE,2026-01-23,60,09:03:00,09:40:00,1,0,1,21.52,50.99,36.52,0,1,1,1,43.39,1,0,0,31.61,09:38:00,1
STU00331,CIVIL,2026-03-13,90,14:04:00,15:18:00,0,0,0,22.88,10.05,34.95,0,1,0,0,6.41,0,0,0,38.53,15:18:00,0
STU00332,IT,2026-02-05,90,10:04:00,11:17:00,1,0,0,27.61,54.73,44.97,0,1,1,1,51.53,0,1,0,15.79,11:16:00,0
STU00333,ECE,2026-01-12,60,14:05:00,14:39:00,1,0,0,27.45,25.71,25.69,0,0,2,0,14.18,0,0,0,46.85,14:37:00,0
STU00334,CSE,2026-02-02,120,10:04:00,10:55:00,1,0,1,5.04,8.3,18.34,0,0,2,1,30.03,0,0,0,25.09,10:53:00,0
STU00335,DS,2026-02-24,90,14:01:00,15:20:00,0,0,0,22.73,25.0,16.47,0,1,2,0,24.78,0,0,0,34.04,15:17:00,0
STU00336,IT,2026-03-03,60,09:01:00,10:04:00,3,0,1,46.11,26.51,38.09,0,2,1,1,37.52,1,1,0,52.47,10:01:00,1
STU00337,IT,2026-03-08,120,10:09:00,10:58:00,3,0,0,45.37,54.8,37.57,1,1,5,1,49.77,0,1,0,79.88,10:56:00,1
STU00338,DS,2026-03-07,60,14:09:00,14:56:00,5,1,0,53.01,61.04,60.86,4,5,7,3,74.54,1,0,0,109.52,14:56:00,1
STU00339,CIVIL,2026-02-28,90,09:07:00,10:23:00,0,0,0,14.59,13.91,5.68,0,0,1,1,42.76,0,0,0,48.21,10:22:00,0
STU00340,DS,2026-03-23,60,14:06:00,14:58:00,3,1,1,58.95,50.01,59.65,4,3,5,2,65.52,2,1,0,77.96,14:56:00,1
STU00341,MECH,2026-02-07,90,10:00:00,11:05:00,3,0,0,29.72,47.15,26.9,0,2,5,1,51.16,0,0,0,75.49,11:05:00,1
STU00342,IT,2026-03-04,90,09:07:00,10:21:00,0,0,0,26.16,23.89,26.76,0,0,0,1,25.56,0,0,0,27.8,10:20:00,0
STU00343,CSE,2026-03-20,90,09:03:00,10:30:00,1,0,0,23.73,28.49,32.36,0,1,2,1,16.5,0,0,0,65.33,10:28:00,0
STU00344,CSE,2026-01-16,90,09:05:00,09:59:00,3,0,1,39.23,26.81,50.08,0,1,3,0,52.32,0,1,1,25.82,09:56:00,1
STU00345,EEE,2026-03-01,60,10:04:00,10:45:00,1,0,1,12.85,31.56,12.32,0,1,0,1,14.03,0,0,0,52.39,10:45:00,0
STU00346,CSE,2026-02-28,120,10:08:00,11:10:00,2,1,0,33.01,47.07,31.34,1,1,2,2,46.72,0,1,1,49.51,11:08:00,1
STU00347,MECH,2026-02-10,60,09:04:00,09:53:00,0,0,1,28.39,16.07,34.79,0,0,2,0,35.23,0,0,0,61.41,09:52:00,0
STU00348,IT,2026-01-11,60,14:00:00,14:56:00,4,1,1,71.57,75.72,61.49,1,2,9,2,63.85,2,1,0,109.79,14:56:00,1
STU00349,CSE,2026-02-27,90,09:02:00,09:44:00,0,0,0,16.27,11.0,20.65,0,0,1,0,17.52,0,0,0,34.04,09:43:00,0
STU00350,MECH,2026-03-27,120,14:07:00,14:43:00,4,1,0,67.86,55.72,53.95,2,4,5,2,70.76,0,1,2,40.63,14:43:00,1
